Make,Model,Type,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (MPG),Fuel Consumption Hwy (MPG),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/m)
FORD,TAURUS,FULL-SIZE,2.0,4,AS6,X,19.933474576271184,29.03888888888889,10.1,28,383.02292
FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS6,X,17.955343511450383,27.036206896551725,11.1,25,418.4284
FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS6,E,13.364488636363635,20.103846153846156,15.0,19,400.72566
FORD,TAURUS AWD,FULL-SIZE,3.5,6,AS6,X,16.001020408163267,24.001530612244895,12.5,23,471.53661999999997
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,X,17.295220588235296,23.759090909090908,12.4,23,468.31794
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,E,12.578342245989305,17.553358208955224,16.3,17,436.13114
FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,19.76596638655462,27.036206896551725,10.4,27,392.67896
FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,14.609627329192545,19.76596638655462,14.2,20,376.58556
FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,18.968951612903226,26.72897727272727,10.8,26,407.16302
FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,14.000892857142857,19.43925619834711,14.7,19,389.46028
GENESIS,G80 AWD,FULL-SIZE,3.8,6,AS8,X,16.448601398601397,24.759473684210526,12.1,23,460.27124
